GeneId,Alias,WT,WTMinus,PYE,PPL,V-EN,C-EN-V,EP-C,EP
AT3G60690,unknown,23.40964,14.11611,16.49363,14.35602,13.41894,14.14465,11.34087,11.36456
AT3G61010,unknown,45.10608,29.76111,21.58405,28.92986,24.0154,25.68284,23.69567,24.48648
AT3G61100,unknown,5.611136,10.13413,9.931554,12.49626,9.255909,11.53642,8.877871,9.93696
AT3G61113,unknown,1.071765,3.612606,2.854253,3.431097,2.851521,2.861845,3.978736,2.806993
AT3G61160,unknown,14.64324,7.574549,8.299215,6.879594,7.035661,7.536956,7.527196,8.269942
AT3G61190,BAP1,2.967833,5.360069,7.128718,4.649228,5.159389,4.84174,4.402493,4.397904
AT3G61220,SDR1,38.19359,17.13228,71.62372,20.6216,61.53348,64.20604,73.97104,70.28605
AT3G61260,unknown,329.4032,205.8928,167.3498,201.2132,193.6417,198.7875,169.0916,181.8576
AT3G61270,unknown,34.41668,18.44843,12.58527,17.46135,12.33961,12.14203,11.94826,13.87085
AT3G61390,unknown,13.74928,22.39342,19.37805,19.03156,6.199514,14.09162,11.40853,13.96773
AT3G61400,unknown,0.4227806,1.640647,0.06988093,2.03465,2.992551,0.1978034,0.117764,0.148829
AT3G61410,unknown,18.24167,83.17722,34.92562,75.16959,60.83661,42.84567,64.83319,51.74393
AT3G61420,unknown,52.13843,15.66456,11.54509,14.20727,13.37088,11.71034,11.30962,11.61419
AT3G61430,"ATPIP1, PIP1, PIP1;1, PIP1A",1813.879,360.9626,105.2283,254.0295,109.0898,91.80455,59.54342,75.81185
AT3G61460,BRH1,37.53198,23.58232,15.02887,23.70749,20.35674,19.01564,15.5828,15.56054
AT3G61490,unknown,16.43706,6.812925,3.123463,6.264169,4.472518,3.481942,2.762324,3.034895
AT3G61750,unknown,7.947331,3.744281,3.433832,3.987494,2.974546,3.097695,4.078805,3.519518
AT3G61770,unknown,8.460818,3.766964,6.438351,3.896272,6.959411,6.593006,7.33902,6.515066
AT3G61810,unknown,1.807017,3.155666,1.946849,3.850129,2.840892,2.475689,2.871863,2.766829
AT3G61830,ARF18,1.651508,10.24729,11.96238,10.89408,19.9975,14.69694,15.39633,12.65097
AT3G61870,unknown,2.137823,0.7556363,0.6571359,0.6537671,0.4339762,0.8575295,0.2109408,0.1437546
AT3G61890,"ATHB-12, ATHB12, HB-12",11.41682,4.48216,3.007059,3.045705,5.955931,1.784116,3.839882,3.054911
AT3G61900,unknown,13.60354,5.425337,4.232345,4.901721,2.133653,3.434424,2.008206,2.918948
AT3G61930,unknown,5.449432,242.1234,50.6254,221.7669,180.1566,91.47299,162.7081,122.1854
AT3G62000,unknown,4.541252,2.676517,3.114115,2.855872,2.655597,3.042236,2.630887,3.035638
AT3G62020,GLP10,35.74102,15.68136,16.57592,12.30035,14.50191,17.92913,15.99461,13.89838
AT3G62030,"CYP20-3, ROC4",16.00469,10.4291,8.931774,8.509303,6.922841,10.04827,6.498839,6.830741
AT3G62090,"PIF6, PIL2",16.47052,8.628782,11.57172,9.150113,9.619043,10.76461,10.65818,10.70981
AT3G62160,unknown,8.682112,3.38396,3.16374,3.013528,2.355966,3.313395,3.37419,2.125711
AT3G62210,EDA32,1.193479,4.822762,3.780693,4.973503,4.244791,3.956893,3.587576,4.03358
AT3G62270,unknown,103.9395,52.23941,60.49251,53.95317,45.98041,53.75016,45.72748,42.84466
AT3G62390,TBL6,14.13952,6.65447,4.278202,6.912159,5.697026,4.977846,4.377663,4.476559
AT3G62600,"ATERDJ3B, ERDJ3B",57.35989,100.7793,115.0977,118.8379,90.89769,100.717,112.0214,103.2957
AT3G62680,"ATPRP3, PRP3",138.3733,32.57587,4.002167,21.57463,7.025244,7.122376,6.701403,21.17409
AT3G62690,ATL5,2.130145,5.633534,8.039544,5.301897,7.084019,9.521297,9.65549,7.355852
AT3G62910,"APG3, AtcpRF1, cpRF1",4.749507,1.743428,1.76357,1.271799,1.128299,1.910108,1.177289,1.258886
AT3G62930,unknown,7.754267,3.962158,4.235357,3.704834,3.273748,5.633378,3.210115,3.220645
AT3G62950,unknown,2.29555,0.4461471,0.04841936,0.3464528,0.0283901,0.09285211,0.06551073,0
AT3G63010,"ATGID1B, GID1B",40.96486,25.948,55.91932,24.80192,52.14585,47.9121,48.97257,46.33905
AT3G63110,"ATIPT3, IPT3",15.98204,8.386173,4.861204,8.270076,3.021319,4.805671,3.227331,3.785113
AT3G63170,"AtFAP1, FAP1",21.40906,14.12922,12.18466,14.42078,14.62082,14.34714,12.77331,12.71215
AT3G63190,"AtcpRRF, cpRRF, HFP108, RRF",22.15649,12.2355,11.12984,11.98472,9.829958,11.13051,9.052585,9.709142
AT3G63200,"PLA IIIB, PLP9",123.3586,64.20731,37.55344,63.95127,63.39378,45.05338,43.92871,50.60303
AT3G63210,MARD1,128.4616,68.34061,47.12944,66.72618,56.0186,55.14134,48.95118,45.14264
AT3G63380,unknown,8.970445,23.05316,52.39032,24.93651,12.40801,30.116,17.3245,28.92256
AT3G63410,"APG1, E37, IEP37, VTE3",25.53859,13.84564,9.832651,12.63995,10.16176,10.3473,8.088617,9.401812
AT3G63430,TRM5,3.567196,2.169048,1.044713,2.093366,1.019324,1.348958,1.148193,1.263151
AT3G63470,scpl40,12.60789,3.471053,2.32982,3.178375,2.786903,2.788553,2.469038,3.63488
AT3G63490,"EMB3126, PRPL1",25.38404,14.71178,14.53436,14.94533,11.68932,15.22126,11.31144,11.38414
AT3G63520,"ATCCD1, ATNCED1, CCD1, NCED1",85.35725,41.48953,73.05751,42.566,59.06876,69.49895,71.02245,73.68691
AT3G63540,unknown,30.13624,13.04782,8.07732,13.0102,5.540184,11.46862,4.337002,6.057964
AT3G66656,AGL91,2.034541,0.2421916,0.02585161,0.1042342,0,0,0,0
AT4G00080,UNE11,16.18438,27.39345,25.28791,35.60194,43.59508,33.84684,32.62566,27.81582
AT4G00230,XSP1,18.99676,11.45412,10.38626,11.13625,9.938851,10.37343,11.78235,11.87824
AT4G00330,CRCK2,28.01419,16.74637,21.49187,15.17268,18.98071,21.96879,19.09204,18.59213
AT4G00360,"ATT1, CYP86A2",16.20782,37.69057,76.90687,40.98569,54.47808,72.04334,77.8743,83.74505
AT4G00370,"ANTR2, PHT4;4",13.18649,5.89424,13.33237,6.242677,8.608528,14.11292,11.73414,11.50586
AT4G00390,unknown,0.1112113,1.218524,1.344124,1.256684,2.354646,1.558899,2.142956,2.081217
AT4G00430,"PIP1;4, PIP1E, TMP-C",34.11388,6.514402,6.577445,4.203883,11.40472,6.863469,7.828658,5.502104
AT4G00460,"ATROPGEF3, ROPGEF3",9.132974,4.74425,1.237138,4.985745,1.25166,1.069694,1.805876,3.364542
AT4G00680,ADF8,47.43492,15.8688,2.158789,10.10362,2.962154,2.858077,3.053104,9.609531
AT4G00690,ULP1B,2.933801,1.489265,2.239715,1.808219,2.248099,2.614441,2.422342,2.656635
AT4G00820,iqd17,7.772246,11.6494,10.03439,12.88907,15.74281,12.6399,14.07053,11.49228
AT4G00910,unknown,10.96638,27.90443,13.86986,27.37222,7.929626,14.03344,18.42411,8.352506
AT4G00950,MEE47,0.6232371,2.42393,1.384567,2.308374,1.473909,1.653401,1.400867,1.251115
AT4G01010,"ATCNGC13, CNGC13",2.056582,5.763181,7.250407,5.530759,4.213756,5.187036,5.264734,5.805716
AT4G01050,TROL,9.839162,5.030036,2.958057,4.094574,1.776791,3.763872,1.210204,1.28831
AT4G01070,"GT72B1, UGT72B1",72.52064,37.839,118.4215,40.81326,104.723,105.1413,82.30017,100.1399
AT4G01140,unknown,7.830908,2.029118,0.7021685,1.196311,0.5715912,0.4487384,0.5714144,0.785352
AT4G01150,unknown,23.56509,11.21519,7.37288,8.153284,5.129119,12.15082,5.405657,4.861593
AT4G01310,unknown,20.22372,13.09003,10.10439,12.71827,8.500358,10.99235,6.887361,7.447295
AT4G01360,BPS3,0.1085961,2.970703,6.414682,2.804831,3.972733,6.427016,6.784054,6.041592
AT4G01390,unknown,0.1911284,5.810627,5.324329,5.433849,2.156087,4.662643,8.210776,6.161441
AT4G01430,UMAMIT29,7.349636,2.079565,25.53328,2.380125,2.507995,21.30228,24.73708,21.17394
AT4G01450,UMAMIT30,58.8999,106.4639,104.2577,110.5684,128.7112,80.51926,89.60795,88.81114
AT4G01480,"AtPPa5, PPa5",148.3842,93.81843,70.52432,86.08489,77.67199,66.97568,65.22903,78.06652
AT4G01533,unknown,0.3624375,1.08456,1.338764,1.283397,1.73429,1.667574,1.578829,1.32188
AT4G01593,unknown,5.766819,3.400049,3.220101,2.934151,4.035203,3.95548,3.397928,3.870571
AT4G01630,"ATEXP17, ATEXPA17, ATHEXP ALPHA 1.13, EXPA17",105.9252,19.26161,38.69432,27.36207,45.7661,51.17359,10.30379,11.06249
AT4G01670,unknown,18.07589,7.22848,5.432768,7.746964,2.980375,3.902655,2.59936,3.452454
AT4G01680,"AtMYB55, MYB55",8.348953,2.259924,2.89403,2.636209,3.933214,2.84938,2.292295,3.25542
AT4G01700,unknown,18.09181,61.14015,49.65858,54.30648,36.64565,41.44701,34.70429,51.68753
AT4G01800,"AGY1, AtcpSecA, SECA1",22.63269,13.21377,16.63398,12.45412,16.46456,16.94941,17.18057,16.17866
AT4G01840,"ATKCO5, ATTPK5, KCO5, TPK5",7.605237,4.295458,4.8279,4.250036,3.268036,3.873736,3.057014,3.795565
AT4G01850,"AtSAM2, MAT2, SAM-2, SAM2",196.5321,390.8423,152.4648,306.0521,266.1106,157.1427,164.3564,185.267
AT4G01870,unknown,32.66526,17.96224,17.59817,15.18642,15.20671,14.77248,13.43567,16.10026
AT4G01890,unknown,1.664658,0.1102947,0.02360745,0.03032633,0.06858419,0.03298951,0.02927548,0.04213524
AT4G01970,"AtSTS, RS4, STS",1.398875,3.059624,0.9383305,2.762326,0.4633138,0.9882638,0.6853605,0.5706147
AT4G02005,unknown,4.962002,2.657695,3.156419,2.774544,3.48172,4.369468,3.514196,3.182573
AT4G02020,"EZA1, SDG10, SWN",24.91584,16.34906,19.54802,16.55409,16.22558,17.03105,16.75476,17.27248
AT4G02090,unknown,42.1364,25.35535,15.22901,24.63698,18.92952,17.16616,17.45911,23.31912
AT4G02100,unknown,16.34053,8.409864,10.24355,8.839679,9.846207,10.46731,12.60097,11.61559
AT4G02200,unknown,5.142487,3.187106,9.376269,3.860668,8.049356,8.600393,9.25865,8.369157
AT4G02280,"ATSUS3, SUS3",17.33425,9.122057,16.90562,8.268229,10.99542,11.18421,10.02254,12.52738
AT4G02290,"AtGH9B13, GH9B13",31.728,11.38983,5.841858,9.636965,6.766539,7.326182,5.780644,6.348375
AT4G02330,"AtPME41, ATPMEPCRB, PME41",2.880006,212.9106,35.09815,160.9885,92.5774,57.0153,81.85046,65.45564
AT4G02520,"ATGSTF2, ATPM24, ATPM24.1, GST2, GSTF2",280.3945,887.1131,757.7647,817.4089,332.8687,648.4557,399.1335,402.0704
AT4G02530,unknown,12.18612,5.470291,5.059433,3.736878,3.181108,5.148,3.170006,3.675195
AT4G02650,unknown,0.7109702,0.250791,0.7851743,0.2549088,0.4287017,0.6916496,0.6238456,0.9890837
AT4G02850,unknown,1.894285,5.004711,2.59796,6.330504,5.746504,3.840903,3.155334,2.53677
AT4G02940,unknown,32.52747,57.21605,53.95247,61.74537,60.18057,58.48117,72.92945,71.86007
AT4G02970,AT7SL-1,12.27627,43.31931,33.79007,59.18029,59.78041,48.49208,35.7568,41.38555
AT4G03070,"AOP, AOP1, AOP1.1",2.20263,1.041538,1.109831,1.147208,0.8823723,1.206255,0.9475045,0.7702511
AT4G03140,unknown,5.015186,2.111514,2.978846,2.38452,3.878397,3.388158,3.685605,3.476798
AT4G03190,"AFB1, ATGRH1, GRH1",28.8757,18.85424,18.49536,19.99985,23.04465,21.54321,19.91987,18.92324
AT4G03210,XTH9,2.955986,7.358362,2.597988,7.703257,3.224856,4.500757,2.529226,1.700981
AT4G03320,"AtTic20-IV, Tic20-IV",17.39212,38.34174,66.27147,43.02871,57.77498,71.51806,73.77473,69.60347
AT4G03420,unknown,33.67636,12.00407,13.42623,13.29323,9.44166,12.16027,9.35087,9.369429
AT4G03440,unknown,1.07942,2.070236,0.7478431,1.6797,0.8740534,0.7729003,0.8650634,0.8477509
AT4G04040,MEE51,47.30507,30.01767,22.33393,29.47308,13.74775,19.72508,16.93254,18.9027
AT4G04180,unknown,1.802639,3.618717,7.22851,4.254101,4.898793,6.378403,6.501391,5.472612
AT4G04350,EMB2369,5.199629,2.790417,3.339761,2.830024,2.389292,2.569936,2.555346,2.529706
AT4G04450,"AtWRKY42, WRKY42",4.592937,1.495797,1.855805,1.913005,1.137028,1.943958,1.722091,1.888849
AT4G04460,unknown,9.488323,5.370094,3.529381,4.485891,4.557016,4.127664,3.835246,4.654696
AT4G04490,CRK36,0.1092158,0.8906365,1.629929,0.7441308,1.089192,1.552139,1.546144,1.378128
AT4G04570,CRK40,0.06622644,1.323684,0.7500858,1.233414,0.3263816,0.6933495,0.4956688,0.3832366
AT4G04610,"APR, APR1, ATAPR1, PRH19",17.56599,77.92108,25.72852,86.05938,72.60413,22.71396,18.43765,21.36321
AT4G04640,ATPC1,37.57723,12.48363,7.230785,9.458377,3.870023,9.303948,3.5711,2.504695
AT4G04692,unknown,23.98352,15.41002,8.450624,14.69732,10.28505,10.96215,8.23022,8.519764
AT4G04700,CPK27,4.339263,27.15842,13.06607,25.51465,15.49009,14.89384,12.13733,14.2878
AT4G04710,CPK22,0.3357606,9.492754,1.163886,6.733468,1.625923,1.559836,0.7202133,0.7605614
AT4G04770,"ABC1, ABCI8, ATABC1, ATNAP1, LAF6",42.82434,5.072599,40.06533,3.734426,35.65544,36.76412,44.55025,41.22822
AT4G04790,unknown,1.429835,2.808526,4.400798,2.820904,3.205457,4.035919,4.3368,3.688188
AT4G04810,"ATMSRB4, MSRB4",27.34386,51.93993,40.6749,72.48291,49.39354,49.48227,38.14503,30.4119
AT4G04830,"ATMSRB5, MSRB5",288.2026,449.7359,178.2193,437.9794,351.9338,221.4217,170.0854,185.5838
AT4G04840,"ATMSRB6, MSRB6",21.28563,1.590312,2.258496,0.9454269,17.2711,2.243083,2.140422,2.84843
AT4G04850,"ATKEA3, KEA3",8.268077,2.034196,8.298586,2.486425,4.050779,6.410465,5.942698,6.589864
AT4G04890,PDF2,0.1602024,0.8154428,0.8695955,1.180757,2.119369,2.137633,1.564641,1.117575
AT4G04925,unknown,24.44335,36.50022,31.71299,39.94472,41.5871,31.14123,31.72521,38.65879
AT4G04955,"ALN, ATALN",45.0431,27.15579,26.67106,26.85865,27.37309,26.78814,26.90235,29.30312
AT4G04990,unknown,25.55623,85.90402,78.6482,88.54442,33.32413,52.86121,27.45718,45.85015
AT4G05030,unknown,0.6439361,2.238543,2.957503,1.914453,0.9360684,3.158759,1.643042,4.944148
AT4G05090,unknown,7.217541,4.646342,3.78025,4.410791,3.717302,3.869878,3.520069,3.723574
AT4G05210,"AtLpxD1, LpxD1",2.146005,3.482007,3.855995,4.329834,3.103869,4.136859,3.991975,3.46631
AT4G06534,unknown,14.64379,23.84972,12.52763,21.30857,14.5762,13.2518,15.7184,16.5446
AT4G06536,unknown,19.29093,29.36348,14.01944,28.2305,16.43208,15.13354,18.05565,14.94476
AT4G06744,unknown,136.5251,50.12565,49.0206,45.02937,57.77478,42.53742,40.93472,41.57042
AT4G06746,"DEAR5, RAP2.9",16.62675,4.340407,7.731181,4.393955,1.644787,3.791677,1.717274,3.077204
AT4G07825,unknown,112.2121,49.54802,24.26983,43.37229,27.92188,27.20693,26.86157,25.91907
AT4G07868,unknown,2.673985,0.8137189,0.204426,0.8167925,0.08717957,0.4204256,0.1002036,0.07140243
AT4G07960,"ATCSLC12, CSLC12, CSLC12",4.725573,0.4492351,0.07446936,0.4330904,0.1560409,0.04805558,0.2632731,0.6857151
AT4G08150,"BP, BP1, KNAT1",2.481256,1.539155,2.635579,1.956902,1.944312,3.451373,2.394335,1.574282
AT4G08160,unknown,17.58708,8.315914,9.264447,6.466044,6.484649,8.75886,11.13409,8.628658
AT4G08230,unknown,52.76821,102.9734,124.5245,108.1414,129.4195,158.0641,110.8504,119.1187
AT4G08290,UMAMIT20,104.3322,66.23886,26.43305,65.61673,26.66623,25.49445,20.81969,23.52468
AT4G08300,UMAMIT17,60.82307,15.8677,2.606587,14.4,2.118492,2.281419,0.9290428,1.091534
AT4G08390,SAPX,51.75233,8.717386,72.4844,7.74078,54.61722,65.90327,74.10255,63.13621
AT4G08400,unknown,20.17055,3.466259,0.6708284,2.368855,1.35067,1.752692,1.40421,6.211165
AT4G08410,unknown,25.12392,4.736582,0.9324972,3.642664,1.677764,1.896887,1.910823,7.408816
AT4G08555,unknown,10.89156,67.26454,155.43,80.74104,135.0138,171.6339,146.839,156.6978
AT4G08770,Prx37,15.14983,42.50763,60.14203,45.98895,53.96125,43.96501,43.57267,62.23625
AT4G08780,unknown,0.6821137,4.82234,8.514932,8.770823,14.36428,8.162508,6.932314,5.216111
AT4G08860,unknown,0.1002002,3.24692,0.5966071,2.391402,0.3574438,1.011754,0.5380246,0.500949
AT4G08867,unknown,0,3.890605,5.448868,4.72088,11.86415,7.710992,9.380319,7.096986
AT4G08869,unknown,0,7.128792,9.33604,8.119144,30.27826,18.72852,21.9213,12.89972
AT4G08950,EXO,5.197191,11.58504,13.49802,11.09467,20.59327,17.86636,17.54851,15.03552
AT4G09000,"GF14 CHI, GRF1",256.8058,159.9112,148.7454,147.4308,148.7105,159.7477,138.6503,144.6306
AT4G09030,"AGP10, ATAGP10",22.11044,42.92243,65.1992,42.15779,63.63334,52.17678,53.01215,59.71474
AT4G09100,unknown,2.809053,26.77861,13.03187,23.13597,9.678207,16.27008,17.00112,14.44389
AT4G09110,unknown,2.267253,46.47428,20.17313,38.39031,17.6748,22.85042,28.17216,26.48583
AT4G09490,unknown,4.882034,2.515858,2.273251,2.605847,2.646692,2.42725,2.369853,2.147344
AT4G09630,unknown,20.16384,13.1185,15.21972,13.84491,14.59188,15.42659,16.69135,15.41194
AT4G09770,unknown,11.04545,20.90162,11.1944,19.4859,12.01578,10.64802,11.15975,10.41297
AT4G09780,unknown,0.2847635,2.941037,0.5029476,1.902349,0.5275577,0.6098948,0.5780707,0.2531123
AT4G09990,GXM2,37.46797,12.4349,2.995666,8.932853,2.873614,3.880806,3.383845,6.602728
AT4G10040,CYTC-2,19.68991,6.012206,55.52638,6.987858,68.10818,64.74543,68.89719,52.86158
AT4G10265,unknown,0.1987701,9.731992,27.25122,9.810843,32.1693,26.64778,37.72701,26.30153
AT4G10270,unknown,0.04623369,59.44171,165.5116,70.76401,172.8758,153.4521,192.5414,179.5342
AT4G10280,unknown,11.56589,6.810014,5.143503,6.023146,4.907434,5.154271,4.290313,3.860881
AT4G10310,"ATHKT1, HKT1, HKT1;1",4.130877,7.932635,3.60106,8.645526,7.263823,3.321989,6.535801,1.751395
AT4G10380,"AtNIP5;1, NIP5;1, NLM6, NLM8",65.35211,39.08279,35.56314,40.97345,40.28836,37.61567,42.052,41.08875
AT4G10500,unknown,0.7071053,12.79106,7.560204,9.753114,7.242393,4.912347,5.099747,6.459164
AT4G10507,unknown,0.08435021,9.535088,2.859937,5.908811,6.120899,3.339401,8.498788,3.280169
AT4G10510,unknown,2.948701,43.64796,18.46242,31.26124,27.30616,23.52544,34.74443,24.0438
AT4G10530,unknown,0.2971539,0.09143605,0.0829078,0.09333922,0.01735794,0.0354659,0.01908018,0.04571373
AT4G10540,unknown,0.009139698,0.6844615,0.1061106,0.5973457,0.09270463,0.1552512,0.07319032,0.235411
AT4G10550,unknown,4.081269,7.715357,5.291277,8.776541,5.333123,5.39429,6.105751,6.189838
AT4G10630,unknown,1.798443,4.535327,2.187619,4.943476,4.414035,2.853205,2.496953,2.916218
AT4G10720,unknown,1.807028,7.244671,5.49858,7.834018,4.61398,5.746608,5.083469,5.505643
AT4G10860,unknown,0,4.970725,2.832032,2.443504,3.00013,4.272119,2.758525,2.619642
AT4G11050,"AtGH9C3, GH9C3",1.789829,2.957999,3.907283,3.489363,2.839597,4.913171,4.088156,5.129274
AT4G11170,unknown,0.03883349,3.937528,5.474451,4.593668,2.815204,3.75148,2.525041,2.6362
AT4G11210,unknown,28.09996,5.789627,0.5725896,1.939825,2.664372,1.883296,2.330625,1.149616
AT4G11230,unknown,3.827341,7.275495,4.75695,7.370266,3.232034,5.634678,5.327347,5.110458
AT4G11280,"ACS6, ATACS6",4.893423,10.89806,19.56738,11.27534,14.45393,16.43172,16.7663,17.50338
AT4G11320,unknown,1405.034,904.7615,369.1942,734.6753,662.5037,394.3772,272.2053,247.9631
AT4G11360,RHA1B,127.5174,75.09514,38.15625,65.00107,46.57614,39.77099,28.55002,35.26005
AT4G11480,CRK32,0,0.7381917,1.558558,0.6461634,0.8312302,1.391082,1.50487,1.727885
AT4G11650,"ATOSM34, OSM34",63.58231,292.8747,301.0432,333.9334,148.5001,173.9685,86.1804,180.1467
AT4G11655,unknown,4.963114,15.33024,11.93617,12.29146,10.90555,11.23703,7.322469,8.042554
AT4G11960,PGRL1B,15.4674,8.758502,8.596586,7.114685,9.82206,8.606621,10.14571,8.11308
AT4G12030,"BASS5, BAT5",6.066833,10.95565,6.214135,13.9185,18.07287,6.241663,4.621562,4.543246
AT4G12050,unknown,20.324,11.13603,16.15833,13.02492,15.62517,16.36139,16.90525,14.38441
AT4G12120,"ATSEC1B, SEC1B",8.477052,12.75842,20.74249,11.68277,16.00165,18.82512,18.66265,16.99509
AT4G12270,unknown,10.40605,4.270207,3.103025,3.774164,1.477689,2.947018,2.017391,3.707214
AT4G12290,unknown,0.3738611,0.8624285,0.694097,0.7134031,0.7484175,0.5027424,0.5692691,0.9471795
AT4G12310,CYP706A5,2.166207,0.9797049,1.137207,0.8278617,1.049464,1.077511,0.7196544,0.5167751
AT4G12330,CYP706A7,51.41618,18.75533,8.188102,13.46495,6.874252,8.205283,4.631921,6.135037
AT4G12400,Hop3,5.532532,30.0588,30.42054,27.0888,26.15137,33.83031,31.83386,31.63914
AT4G12450,unknown,8.219867,4.493607,4.122629,4.351481,3.271205,3.403475,3.288892,3.533783
AT4G12470,AZI1,338.0235,32.53813,48.89954,36.30402,14.11615,53.97543,25.53335,10.94723
AT4G12510,unknown,128.0125,15.59337,3.372986,4.043575,3.505061,4.221861,2.272439,3.283159
AT4G12520,unknown,134.379,25.81116,7.251027,13.86755,16.25049,11.35722,6.438512,13.17488
AT4G12545,unknown,260.2739,63.00048,69.67568,46.39967,161.7075,37.42847,40.04826,58.07593
AT4G12550,AIR1,617.6464,179.8718,124.6183,158.1116,306.5515,89.94372,101.6133,108.6942
AT4G12720,"AtNUDT7, GFG1, NUDT7",22.44373,53.17791,50.25754,48.29157,44.64113,45.36819,43.10223,39.53616
AT4G12730,FLA2,70.48811,36.77029,29.29917,33.03116,31.00016,27.44846,25.33461,27.93657
AT4G12735,unknown,0.5391015,13.26779,86.05005,19.85632,98.50652,101.1009,104.6952,110.8961
AT4G12910,scpl20,11.79194,36.61094,20.98754,37.96701,35.14653,29.98728,45.12202,26.89488
AT4G13190,unknown,0.7498283,3.186462,3.679716,2.709376,3.313457,2.528185,3.048094,2.918489
AT4G13195,CLE44,4.902355,19.49315,30.06913,20.6933,16.64706,21.63866,18.40961,20.80828
AT4G13235,EDA21,25.12118,71.37658,111.6355,89.81639,159.5098,152.2181,138.0321,135.1494
AT4G13250,NYC1,10.29769,2.734222,42.82032,1.79732,37.89412,34.01582,29.1311,29.04944
AT4G13300,"ATTPS13, TPS13",8.386819,23.98039,4.125445,11.85294,14.38457,2.306053,2.39162,3.313922
AT4G13330,unknown,7.427467,12.78836,8.355027,12.69392,7.829537,8.388249,9.984871,8.20545
AT4G13345,MEE55,3.726107,10.41822,4.816724,9.506378,10.57946,6.875069,13.366,7.508054
AT4G13390,EXT12,68.47183,14.11286,2.236725,11.14917,3.883412,4.827334,6.024001,16.96704
AT4G13440,unknown,11.0207,6.981554,1.744487,5.731509,1.287504,1.901146,2.014463,2.853887
AT4G13580,unknown,120.2994,40.21132,13.25535,33.72716,21.50846,16.99579,15.13735,19.95142
AT4G13620,unknown,33.21296,5.702499,3.49145,3.779563,3.991475,3.844624,4.178183,3.403207
AT4G13660,"ATPRR2, PRR2",146.9312,67.53929,53.37633,63.62629,44.28722,40.80085,43.05445,36.88862
AT4G13670,PTAC5,12.14163,5.858555,4.866793,5.711782,5.106964,5.557149,4.455291,5.08374
AT4G13770,"CYP83A1, REF2",3.337791,20.55724,10.56374,33.73283,52.39405,10.11028,7.755467,6.546165
AT4G13820,unknown,0.07005931,0.3259994,0.5111947,0.287465,0.5367276,0.7544139,0.9197266,0.7433251
AT4G13930,SHM4,157.7195,283.0003,214.4008,242.771,380.792,269.5341,324.7285,349.6947
AT4G13940,"ATSAHH1, EMB1395, HOG1, MEE58, SAH1, SAHH1",808.709,1590.334,1002.184,1442.851,1877.159,1227.302,1503.298,1491.491
AT4G14010,RALFL32,200.2073,120.8844,134.2854,112.267,180.8101,183.71,162.1478,166.3582
AT4G14020,unknown,22.89318,41.18778,74.50362,50.54835,94.36155,87.01727,85.55458,79.04379
AT4G14040,"EDA38, SBP2",17.16954,10.50552,8.065143,9.105633,17.22619,6.560448,6.049121,6.613388
